"1856 Holston Dr, Atlanta, GA",1415,2198,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1634,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1717,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1524,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1438,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1549,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1748,3,2,33.5269621,-84.3304367,Clayton County
"1856 Holston Dr, Atlanta, GA",1415,1748,3,2,33.5269621,-84.3304367,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1298,2,1,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1431,3,2,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,2602,4,3,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1280,5,4,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1061,4,6,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1061,2,2.5,33.592664,-84.4576018,Clayton County
"5968 Friar Ct, Atlanta, GA",950,1938,1,1,33.592664,-84.4576018,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1526,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1526,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1344,3,2.5,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1226,5,3,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1308,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,2367,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1348,3,2.5,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1232,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1455,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1144,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1100,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1455,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1487,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1682,4,2.5,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1170,3,2,33.4779052,-84.352911,Clayton County
"10162 Commons Way, Atlanta, GA",1277,1120,3,2.5,33.4779052,-84.352911,Clayton County
"5795 Williamsburg Trce, Atlanta, GA",850,1000,2,2,33.5970892,-84.4403911,Clayton County
"5795 Williamsburg Trce, Atlanta, GA",850,2024,2,2,33.5970892,-84.4403911,Clayton County
"5795 Williamsburg Trce, Atlanta, GA",850,2024,2,2,33.5970892,-84.4403911,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1512,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1512,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1486,3,2.5,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,954,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1730,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1082,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,684,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,994,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1082,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,1056,3,2,33.6018253,-84.4402615,Clayton County
"1581 Norman Xing, Atlanta, GA",1245,954,3,2,33.6018253,-84.4402615,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,2200,5,3.5,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,2200,5,3.5,33.5556689,-84.4201183,Clayton County
"7313 Aubrey Dr, Atlanta, GA",1800,1202,3,2,33.5556689,-84.4201183,Clayton County
